user_id,photo_id,created_at
76,180,2017-10-01 09:46:30
87,226,2017-12-29 21:51:27
8,82,2017-08-08 03:17:05
21,101,2017-08-07 13:24:25
54,49,2018-02-19 06:47:06
100,165,2017-08-19 22:57:45
45,229,2017-08-11 03:23:02
5,156,2016-07-12 18:41:24
37,225,2017-05-16 16:52:35
49,199,2018-04-24 08:09:50
84,77,2018-03-26 05:38:45
16,22,2017-10-21 19:11:51
14,241,2018-03-07 23:33:53
21,137,2017-11-20 03:03:26
26,215,2017-03-25 17:02:50
27,180,2017-08-22 02:52:58
33,111,2017-10-03 10:56:13
18,211,2016-10-31 04:39:09
93,125,2017-04-04 09:03:11
5,12,2017-11-18 15:34:23
31,150,2017-03-30 20:41:59
90,236,2016-07-19 20:03:39
54,170,2016-08-18 01:38:30
14,97,2017-11-08 03:55:07
20,177,2017-11-05 15:28:14
66,144,2017-07-28 03:26:24
19,32,2017-09-19 20:41:51
23,182,2017-02-15 12:56:30
54,26,2017-02-16 21:19:11
34,197,2016-08-23 18:19:47
5,133,2016-06-17 04:08:53
57,180,2018-04-09 16:51:10
83,89,2016-12-01 06:38:02
14,218,2017-07-08 01:38:52
21,114,2016-08-25 15:09:18
81,128,2017-04-01 11:25:49
60,105,2018-01-23 16:33:57
92,174,2018-04-18 16:22:55
10,104,2018-03-01 09:39:03
8,180,2017-05-16 06:48:55
54,147,2017-01-03 06:44:19
14,74,2016-08-20 21:59:34
74,125,2017-02-21 03:52:16
5,254,2017-08-19 19:27:21
5,25,2016-06-19 00:12:46
92,30,2017-07-10 04:14:53
91,214,2016-06-14 06:15:09
38,59,2018-04-03 17:22:17
75,206,2017-09-15 14:44:56
21,235,2018-04-05 21:54:50
36,98,2017-10-12 11:01:28
95,184,2018-02-24 22:27:17
54,3,2017-06-05 14:22:53
6,255,2017-04-06 03:11:26
18,80,2016-10-07 04:55:09
5,110,2016-06-15 06:56:48
39,23,2016-09-23 00:34:42
17,121,2016-12-10 00:58:34
3,186,2017-01-01 17:31:00
36,134,2018-03-27 05:17:05
14,195,2018-03-28 08:48:10
21,91,2017-08-21 22:47:38
26,169,2017-12-04 06:57:03
100,155,2016-08-28 10:57:21
5,146,2017-09-18 05:23:40
44,74,2017-09-29 15:21:36
58,158,2016-06-23 04:14:24
14,231,2016-11-18 05:32:58
42,150,2017-08-30 17:39:36
68,22,2017-09-26 00:42:52
54,124,2017-09-04 21:18:26
18,201,2017-02-04 07:19:49
99,46,2017-03-29 20:43:56
5,2,2017-07-07 01:51:14
32,105,2017-05-08 00:17:12
63,209,2016-09-14 22:57:09
21,212,2017-08-17 15:08:04
14,87,2017-10-21 21:04:06
54,160,2018-02-01 20:10:53
64,173,2017-03-25 01:20:51
21,248,2017-10-13 14:33:06
62,249,2017-10-11 18:41:26
22,176,2018-01-27 22:15:49
54,245,2018-04-26 17:45:50
48,85,2017-01-24 02:12:36
54,16,2017-11-23 00:41:32
5,123,2017-08-07 20:59:10
92,128,2017-04-20 20:08:36
58,135,2016-08-05 09:45:07
22,212,2018-03-26 15:11:15
69,144,2017-09-28 04:15:27
14,208,2017-10-20 22:40:18
21,104,2018-03-24 12:37:31
88,14,2017-09-03 15:52:57
98,207,2016-06-22 05:52:26
85,88,2017-03-22 06:59:52
28,228,2017-09-24 12:31:08
54,137,2017-08-23 08:27:02
14,64,2017-11-02 07:59:56
94,173,2018-01-23 12:20:53
5,244,2018-02-07 23:55:08
92,20,2017-09-23 04:46:31
51,131,2017-03-28 14:12:46
97,98,2017-08-01 23:45:24
75,196,2017-06-04 17:11:48
21,225,2016-11-13 22:38:26
87,170,2016-12-30 10:17:02
81,10,2016-08-28 17:34:53
5,100,2016-10-11 06:18:33
65,151,2016-12-22 05:41:28
71,82,2018-02-11 17:55:11
91,60,2016-09-12 15:08:43
3,176,2017-10-19 11:03:20
9,107,2017-01-27 07:37:30
83,56,2017-12-23 01:42:46
14,185,2016-06-19 13:03:46
21,81,2017-02-23 12:59:58
80,130,2018-04-25 05:46:28
85,245,2016-11-26 18:19:51
46,174,2016-07-03 02:19:04
92,141,2017-05-12 15:40:42
51,252,2016-09-25 22:29:05
54,114,2017-01-19 04:23:38
14,41,2017-12-28 08:09:32
5,221,2017-10-12 09:23:13
11,152,2017-05-15 12:56:02
31,130,2016-07-18 20:16:50
91,181,2017-03-01 05:30:15
21,202,2017-11-10 22:00:05
14,77,2018-04-17 03:47:30
61,9,2016-07-22 15:56:26
87,147,2017-09-12 04:02:19
5,257,2016-09-17 22:13:48
53,154,2018-02-15 03:42:32
72,167,2017-12-28 01:31:41
10,192,2017-11-02 03:50:16
83,33,2016-11-19 22:56:05
54,235,2016-09-29 07:28:40
14,162,2017-06-06 05:43:02
21,58,2017-03-27 16:04:30
100,122,2017-11-01 18:08:45
5,113,2016-09-10 05:37:03
10,48,2018-03-25 13:14:35
14,198,2017-05-09 05:00:58
21,94,2016-10-04 07:21:02
54,91,2017-08-24 15:08:13
78,219,2016-06-07 08:55:54
11,129,2017-09-29 12:25:37
84,119,2017-03-21 18:23:14
48,196,2016-11-23 03:06:11
21,179,2017-02-28 13:33:35
14,54,2017-07-30 13:07:50
54,127,2018-03-07 08:56:11
68,25,2016-11-03 19:17:02
5,234,2017-08-06 08:18:28
6,199,2016-10-20 15:36:46
59,62,2017-07-29 14:54:08
58,246,2017-09-13 18:47:33
84,155,2018-04-30 13:10:18
21,215,2016-07-01 16:06:49
54,212,2016-10-28 00:21:43
73,225,2017-11-12 02:32:00
93,203,2016-08-26 12:19:02
5,90,2017-04-19 14:37:25
84,11,2016-11-16 15:48:14
54,248,2016-08-02 14:19:06
14,175,2016-07-08 23:21:18
95,249,2016-11-02 20:55:08
21,71,2016-07-30 22:59:46
93,59,2018-04-08 18:55:28
37,15,2017-03-30 15:15:59
62,108,2017-07-17 20:09:22
54,104,2017-04-08 11:25:16
14,31,2017-05-19 00:17:15
74,82,2017-03-14 19:12:58
5,211,2018-02-16 05:20:49
52,143,2017-07-19 16:14:42
71,193,2018-03-22 07:28:07
13,72,2017-12-10 22:43:56
24,81,2018-02-24 23:44:23
84,132,2017-08-27 12:34:12
89,61,2018-03-27 14:43:39
21,192,2016-12-20 10:58:42
100,76,2016-08-26 01:20:45
5,67,2017-12-03 12:10:42
54,225,2017-07-05 04:35:15
14,152,2017-11-15 19:41:22
21,48,2017-03-18 07:46:54
66,199,2016-09-04 18:37:45
5,103,2017-12-18 11:22:07
18,122,2017-11-16 12:24:17
38,137,2018-03-13 05:49:35
25,18,2016-06-24 01:00:55
64,9,2017-12-05 21:34:20
88,223,2017-02-20 08:47:12
8,114,2017-04-08 15:23:30
54,81,2017-10-31 04:01:15
14,8,2016-08-01 13:34:47
74,59,2017-02-21 22:49:40
5,188,2017-11-02 12:54:21
66,55,2016-10-05 01:44:16
17,199,2018-03-29 04:32:31
57,6,2017-09-03 10:50:54
3,35,2018-01-08 00:11:23
21,169,2017-09-08 12:20:30
14,44,2017-01-28 21:10:30
55,45,2018-01-01 22:51:19
5,224,2018-04-13 19:24:59
68,100,2018-01-31 08:30:49
54,202,2017-05-25 10:53:36
14,129,2017-03-19 20:51:13
81,219,2018-04-20 05:05:46
21,25,2017-06-22 18:55:13
27,248,2017-02-09 03:49:52
1,110,2017-05-02 18:48:12
12,205,2018-01-18 07:00:38
5,80,2017-06-05 16:32:27
32,183,2016-09-09 05:20:09
23,214,2017-08-10 15:00:08
35,188,2016-08-23 03:21:31
69,101,2016-08-03 15:28:10
14,165,2016-10-12 17:20:23
84,1,2017-01-06 16:14:39
21,61,2016-08-19 13:26:44
54,58,2018-04-25 19:09:37
53,13,2017-07-18 21:25:01
70,182,2017-12-25 18:53:39
98,164,2017-07-10 09:36:02
30,109,2018-01-20 18:09:42
37,5,2018-03-14 15:24:58
36,189,2017-08-25 17:49:25
88,236,2017-08-01 05:55:44
21,146,2016-10-26 18:24:54
14,21,2016-10-09 17:38:59
54,94,2017-09-12 04:42:38
41,124,2017-11-08 19:15:55
5,201,2016-09-29 07:44:31
6,166,2017-09-10 17:14:03
86,46,2016-07-04 05:42:37
4,93,2017-12-25 13:26:49
32,75,2016-09-30 21:54:12
21,182,2017-07-24 04:01:01
99,101,2016-10-02 13:27:22
5,57,2018-01-07 10:32:37
58,69,2016-07-12 19:02:01
68,113,2016-11-04 04:17:12
54,215,2017-06-16 11:06:07
14,142,2017-06-19 11:02:28
21,38,2017-03-29 17:41:31
19,77,2016-06-29 05:12:06
39,55,2016-10-24 21:28:03
16,188,2017-08-06 01:46:16
10,28,2017-04-09 10:19:16
95,252,2017-01-07 06:39:56
8,104,2017-10-14 00:04:33
54,71,2016-10-04 19:56:06
5,178,2017-05-24 02:27:35
38,212,2016-07-16 15:12:12
58,190,2017-10-06 20:51:52
21,159,2017-04-14 20:35:55
88,69,2017-09-07 12:17:59
4,106,2017-06-22 17:18:09
44,142,2018-02-11 04:50:07
5,34,2016-10-20 18:22:40
79,20,2018-03-14 16:46:55
82,254,2017-09-04 16:21:01
54,192,2016-10-31 11:50:26
14,119,2016-08-31 22:44:49
73,205,2018-04-12 22:42:15
21,15,2017-07-25 14:05:55
34,134,2017-01-25 14:23:45
5,70,2017-05-14 19:41:49
23,204,2016-07-17 16:07:57
58,82,2017-03-12 23:31:01
49,113,2016-08-30 06:01:47
54,48,2016-06-26 20:49:32
20,55,2018-03-08 11:14:41
5,155,2017-12-27 23:29:22
28,175,2016-10-05 23:26:39
68,211,2017-12-25 03:06:01
14,240,2016-12-15 22:31:34
21,136,2017-12-07 21:00:09
14,11,2016-07-25 20:45:43
5,191,2017-11-17 06:53:44
32,65,2017-10-01 18:18:01
45,84,2016-06-20 04:22:45
65,62,2018-04-06 19:21:51
90,6,2016-12-02 00:41:26
17,22,2017-03-09 07:29:35
54,169,2017-02-07 21:06:03
47,44,2017-08-29 03:04:54
26,250,2017-11-29 22:05:41
27,215,2017-04-25 14:37:44
5,47,2018-01-25 01:38:16
35,155,2017-10-17 00:50:49
21,257,2017-05-15 15:54:40
14,132,2016-12-02 15:06:26
54,205,2016-06-25 19:13:13
21,28,2017-04-21 13:54:30
12,208,2017-02-19 03:18:50
59,140,2016-09-26 03:36:59
74,3,2017-12-07 06:07:20
64,218,2017-03-20 05:14:38
98,131,2016-12-05 09:18:16
89,162,2016-08-31 05:36:54
10,18,2017-04-11 14:49:42
35,191,2018-04-26 06:09:36
91,92,2016-07-31 22:22:20
48,130,2017-04-30 06:36:24
54,61,2016-06-28 02:07:47
95,62,2017-04-02 14:11:50
5,168,2016-09-10 11:39:08
57,215,2016-10-24 15:01:49
77,193,2017-04-28 09:23:27
29,153,2017-06-20 04:24:15
14,253,2016-07-24 07:22:29
21,149,2017-02-01 21:44:10
41,127,2018-01-22 08:36:37
26,227,2017-10-18 18:31:06
99,68,2017-10-30 14:01:09
5,24,2016-09-26 09:48:16
30,197,2016-08-02 11:35:24
63,231,2017-09-19 20:08:18
2,135,2017-07-22 02:22:59
54,182,2017-10-09 01:03:08
14,109,2017-07-23 23:03:59
21,5,2017-01-26 00:40:40
12,185,2017-03-03 20:10:23
31,198,2018-01-22 03:41:45
84,210,2017-02-08 20:11:46
50,68,2018-03-30 04:34:18
1,175,2017-04-08 20:41:21
54,38,2017-07-22 16:14:15
34,209,2016-08-25 23:08:55
5,145,2017-10-26 07:24:27
17,156,2016-10-24 13:35:29
3,221,2017-12-06 06:07:24
29,130,2017-02-07 19:34:15
14,230,2017-08-08 20:12:44
35,24,2017-09-06 01:31:17
21,126,2016-06-02 16:55:02
95,75,2018-02-26 10:31:52
5,1,2018-03-31 06:05:39
16,47,2016-06-01 02:11:27
2,112,2017-10-07 09:57:02
28,21,2018-02-03 09:08:04
54,159,2018-04-28 13:50:27
14,86,2017-05-26 23:01:04
88,72,2017-01-04 21:18:17
5,37,2017-11-05 10:14:32
21,247,2016-07-17 05:52:37
54,15,2017-11-29 20:30:04
72,212,2016-08-11 10:56:45
14,207,2016-08-31 14:23:33
21,103,2016-10-04 05:05:04
5,158,2017-12-22 10:10:29
53,55,2017-08-17 07:40:36
24,28,2018-02-16 18:22:47
14,243,2017-04-22 12:28:29
21,139,2018-03-13 09:30:57
54,136,2017-09-07 09:56:24
98,242,2017-02-07 11:42:37
5,14,2017-05-16 07:40:06
85,123,2017-09-14 21:49:39
91,203,2017-05-03 00:34:40
56,96,2016-10-15 23:32:10
57,61,2016-06-03 22:09:54
3,90,2017-10-01 00:09:20
76,74,2016-06-10 06:19:05
21,224,2017-07-29 20:14:08
14,99,2017-10-14 14:18:03
54,172,2017-12-04 02:57:16
40,237,2018-03-27 23:42:42
7,60,2016-08-19 19:36:41
79,85,2016-07-02 16:12:30
24,149,2018-04-20 04:29:36
91,59,2017-05-28 13:42:12
96,174,2018-02-06 13:01:59
54,257,2017-07-02 06:27:04
8,61,2016-06-09 04:32:33
54,28,2017-09-17 13:29:19
40,93,2016-12-15 16:11:11
5,135,2016-06-10 08:03:55
64,221,2016-06-21 10:14:08
52,67,2018-04-28 13:01:40
14,220,2016-12-14 03:16:32
21,116,2018-02-19 22:45:51
87,61,2017-04-07 08:03:06
73,126,2017-01-26 17:58:44
6,136,2017-06-07 01:20:22
52,103,2017-03-15 17:56:37
30,164,2018-02-11 07:36:45
58,3,2016-06-08 07:08:21
7,217,2018-03-16 14:25:15
54,149,2016-09-22 10:05:52
14,76,2018-01-04 18:12:58
5,256,2017-10-19 06:12:24
26,50,2017-12-18 07:03:17
75,208,2018-04-07 20:35:48
21,237,2018-04-20 21:57:12
42,31,2017-12-31 06:23:26
28,96,2016-08-06 21:24:51
54,5,2016-10-10 02:22:06
93,225,2016-10-09 09:27:09
19,47,2018-01-05 08:17:59
5,112,2017-11-18 09:59:16
46,150,2016-12-14 00:50:30
14,197,2018-04-26 19:24:13
21,93,2018-02-20 09:12:30
100,157,2018-04-29 20:23:35
5,148,2017-09-08 00:04:16
6,113,2017-08-12 23:20:12
89,227,2018-04-21 23:40:00
56,50,2016-07-24 11:45:36
54,126,2017-08-17 14:48:50
14,53,2017-03-08 04:25:53
100,242,2018-04-28 18:52:13
5,233,2017-09-21 18:02:35
5,4,2017-06-06 18:49:57
71,215,2016-07-15 08:10:31
21,214,2016-07-19 10:07:09
14,89,2017-08-05 19:23:04
26,63,2017-09-03 11:30:50
10,204,2016-06-06 14:16:01
30,33,2016-12-17 12:11:10
91,49,2016-08-23 20:49:09
54,247,2016-06-26 08:12:53
14,174,2017-08-08 02:42:37
47,122,2017-02-11 07:10:05
21,70,2016-11-16 11:59:12
54,18,2017-04-15 02:17:17
94,54,2018-03-04 22:45:58
88,160,2016-09-08 01:00:53
60,61,2017-10-05 15:43:36
5,125,2016-06-25 21:34:24
84,46,2018-03-04 12:10:17
14,210,2017-02-12 08:59:54
21,106,2016-09-19 17:14:32
62,107,2017-01-31 12:24:29
7,171,2016-07-26 12:08:44
22,34,2017-11-15 08:37:10
54,103,2016-08-14 21:50:38
88,16,2018-02-25 15:57:58
93,94,2016-09-06 22:46:05
99,25,2017-09-01 21:04:42
71,192,2016-10-06 03:06:51
23,115,2016-08-02 01:12:50
97,64,2017-06-22 11:24:22
48,208,2016-08-06 04:38:36
21,191,2016-08-03 16:05:23
14,66,2016-07-27 10:58:34
54,139,2018-02-16 22:47:55
74,117,2017-08-17 02:23:43
5,246,2016-09-13 02:01:52
6,211,2017-12-25 01:54:02
92,251,2017-03-29 13:53:18
11,177,2017-07-17 03:29:20
31,155,2018-02-23 14:58:04
27,5,2017-01-25 21:49:47
71,48,2018-04-07 22:43:09
29,231,2016-06-11 16:30:29
21,227,2017-06-29 16:54:04
25,197,2017-08-13 22:34:52
5,102,2018-02-25 03:41:14
58,114,2017-05-14 23:41:57
22,191,2018-04-23 00:56:44
68,158,2017-09-08 18:49:52
14,187,2017-05-03 21:24:05
21,83,2016-12-15 03:55:56
95,32,2016-09-14 00:26:50
41,61,2018-01-31 02:27:33
51,254,2018-01-29 07:02:57
16,233,2018-01-08 04:35:12
10,73,2018-03-15 18:31:42
16,4,2017-02-18 12:56:21
54,116,2017-08-06 17:31:37
14,43,2018-02-26 16:11:17
5,223,2016-12-08 08:51:10
92,228,2016-10-19 01:36:16
67,55,2016-08-01 04:38:55
38,28,2017-04-16 21:16:54
79,29,2017-08-21 18:40:56
58,6,2018-03-30 13:01:30
69,244,2017-04-15 21:15:02
90,38,2017-12-07 05:18:07
21,204,2016-10-29 17:05:41
94,188,2017-04-13 21:57:59
96,118,2017-05-18 10:35:50
27,247,2017-06-13 00:17:39
8,5,2017-11-13 21:21:05
48,41,2018-04-05 05:15:53
52,191,2016-07-29 08:38:34
59,87,2017-11-02 20:22:08
44,187,2016-07-26 15:22:00
5,79,2017-05-19 07:06:52
11,10,2016-12-23 23:19:18
22,168,2016-12-24 02:29:25
28,99,2017-05-16 06:53:39
54,237,2018-04-15 17:19:14
14,164,2017-09-22 21:50:12
21,60,2017-05-06 21:03:33
60,51,2018-01-01 12:13:15
5,115,2018-02-21 10:54:33
4,236,2017-08-03 11:57:52
49,158,2016-11-14 03:49:02
47,197,2017-09-09 01:32:10
8,126,2017-10-21 07:59:17
54,93,2016-06-04 23:15:24
14,20,2017-01-15 08:23:02
73,106,2017-09-21 22:42:58
74,71,2017-01-05 08:42:08
18,170,2017-10-06 12:04:12
34,35,2017-06-20 07:28:31
5,200,2017-07-15 06:42:29
65,251,2016-06-07 13:12:35
12,96,2016-06-11 02:41:04
37,40,2017-06-02 01:05:34
82,191,2017-12-21 04:11:38
28,220,2016-10-24 10:34:46
21,181,2017-08-25 07:04:40
14,56,2018-03-09 21:19:27
41,159,2017-06-04 01:35:54
5,236,2016-07-01 07:14:59
26,30,2016-12-20 10:20:37
90,51,2016-11-26 07:58:17
91,16,2017-02-24 06:20:43
54,214,2017-05-14 20:11:20
47,89,2017-02-07 06:30:01
21,37,2016-12-18 00:46:57
45,165,2016-11-28 09:31:53
5,92,2016-09-12 00:45:51
54,250,2018-04-25 04:59:48
14,177,2017-06-24 23:50:35
69,113,2016-09-22 12:19:12
21,73,2017-01-02 11:06:26
95,22,2017-09-11 08:44:36
7,138,2017-06-14 13:33:24
41,51,2018-04-08 06:14:20
54,106,2017-11-22 22:41:24
14,33,2017-08-19 02:22:49
99,257,2016-09-30 05:15:31
5,213,2016-10-12 06:54:16
12,109,2016-12-14 19:23:23
16,79,2017-06-23 13:37:34
17,44,2017-04-22 21:49:44
21,194,2017-08-14 23:09:40
61,230,2017-02-06 01:40:54
81,208,2018-02-21 21:23:01
48,31,2016-12-11 19:29:44
45,142,2017-03-29 05:24:32
5,69,2017-05-02 08:59:57
92,74,2016-07-25 22:55:04
54,227,2017-03-14 04:36:15
14,154,2017-11-03 21:15:56
21,50,2017-10-14 07:37:05
7,115,2016-08-23 17:08:11
26,128,2018-04-11 22:23:14
84,255,2016-08-06 06:05:45
54,83,2017-11-03 14:07:51
14,10,2018-03-23 18:32:16
74,61,2017-06-19 18:09:10
19,125,2017-11-14 16:54:12
5,190,2016-12-01 11:43:02
65,241,2017-06-18 19:07:55
31,99,2017-10-08 18:00:53
84,111,2017-09-29 09:46:11
69,211,2018-01-17 14:35:52
15,240,2018-03-16 21:15:43
21,171,2018-03-28 01:19:57
94,155,2016-12-30 07:59:33
55,47,2016-12-25 16:27:35
72,136,2017-01-27 14:24:51
5,46,2017-01-10 11:08:27
71,28,2017-08-10 13:43:45
16,92,2018-01-07 05:43:25
56,128,2017-06-19 09:16:01
82,37,2017-12-16 03:05:09
54,204,2016-10-16 03:03:33
14,131,2017-03-30 16:11:02
21,27,2017-11-14 12:48:01
41,5,2017-01-22 21:15:41
5,82,2016-07-13 16:56:21
69,103,2017-11-07 22:36:52
55,168,2017-05-11 15:30:50
54,60,2017-09-05 17:01:22
26,141,2017-08-17 14:53:22
53,244,2017-06-12 18:06:53
59,175,2017-04-21 09:56:25
74,38,2017-06-27 00:53:59
27,106,2016-12-01 16:04:52
73,73,2017-01-26 09:40:15
70,184,2018-03-23 02:45:46
71,149,2017-06-03 03:00:02
14,252,2017-03-29 18:16:07
21,148,2017-11-08 19:54:10
14,23,2018-03-22 02:50:44
5,203,2017-03-11 08:17:30
99,67,2016-09-09 04:19:03
79,9,2016-08-13 13:06:56
98,22,2016-07-10 19:52:48
15,253,2016-12-23 12:09:06
21,184,2016-12-19 11:59:14
76,83,2017-02-12 11:01:17
55,60,2018-05-01 09:59:34
54,181,2016-12-13 21:59:31
33,158,2016-10-20 19:46:28
53,136,2017-02-23 00:18:38
45,132,2017-04-03 10:15:42
5,59,2017-05-21 14:42:08
92,64,2017-07-21 21:06:55
46,97,2018-04-03 00:25:58
54,217,2017-09-27 23:48:53
14,144,2017-11-07 05:26:06
21,40,2017-07-13 08:17:09
74,195,2017-01-19 07:38:28
59,152,2017-09-29 08:30:34
52,27,2017-11-11 21:22:19
25,10,2017-12-18 17:03:58
31,53,2017-09-16 12:24:10
87,250,2016-08-27 11:23:55
54,73,2016-12-10 15:36:42
53,257,2017-08-02 07:37:50
5,180,2017-08-24 16:22:58
11,111,2017-12-24 01:05:45
65,231,2017-06-19 05:03:32
72,90,2018-01-13 04:40:22
58,192,2017-04-09 00:21:08
70,17,2017-10-25 23:59:16
43,63,2017-05-30 12:22:21
29,165,2017-01-17 15:15:38
21,161,2017-08-10 14:41:10
87,106,2017-12-03 10:54:34
6,181,2017-04-30 21:22:13
59,44,2016-06-24 20:39:53
85,145,2016-07-03 05:03:56
5,36,2016-11-05 12:01:26
65,87,2018-01-03 22:55:54
91,225,2018-02-08 22:07:50
54,194,2018-01-09 14:13:54
14,121,2017-06-26 07:26:05
21,17,2017-07-06 02:19:10
94,1,2017-11-30 14:04:10
43,184,2016-12-10 17:17:10
49,115,2016-09-20 11:58:21
90,116,2018-01-05 16:26:23
42,76,2018-03-17 11:05:30
54,50,2016-09-04 06:14:28
13,198,2016-09-15 20:07:50
5,157,2016-11-29 01:10:02
12,53,2018-02-08 17:47:23
3,4,2016-06-28 06:47:50
43,40,2016-12-21 02:31:48
14,242,2017-07-01 10:20:00
21,138,2016-12-28 08:29:04
55,14,2017-03-26 19:05:33
5,193,2016-08-11 16:33:13
33,112,2016-07-29 13:25:19
18,212,2017-11-13 00:24:07
98,241,2016-11-23 11:53:50
76,73,2017-07-26 14:14:22
8,204,2016-11-08 04:01:55
54,171,2016-10-11 19:31:53
14,98,2017-08-03 17:24:45
5,49,2016-08-10 14:09:46
38,83,2016-12-29 04:43:50
23,183,2016-12-28 11:16:40
3,125,2017-08-17 17:17:10
77,74,2016-11-10 21:58:49
14,134,2018-01-10 11:17:53
42,53,2018-01-23 07:23:24
21,30,2017-10-28 16:42:36
87,204,2017-03-10 07:20:37
61,66,2016-06-08 05:11:42
54,27,2017-08-31 02:19:44
26,108,2017-07-14 22:01:18
85,14,2017-02-08 19:08:45
70,151,2017-05-03 20:43:29
23,39,2017-10-16 16:45:19
83,90,2017-09-17 20:58:34
22,223,2016-07-11 03:19:01
14,219,2017-03-22 23:31:51
47,167,2017-09-11 12:37:33
21,115,2017-04-01 14:14:20
54,63,2018-02-18 06:22:34
99,214,2017-07-31 09:04:14
100,179,2016-12-01 22:29:27
5,170,2017-08-17 16:40:08
6,135,2017-06-29 23:59:46
23,75,2016-12-05 20:42:09
14,255,2016-09-06 14:19:43
21,151,2016-07-15 08:43:37
61,187,2016-11-09 09:58:04
54,148,2018-03-06 19:34:42
34,90,2017-03-26 02:25:48
99,70,2017-01-09 17:58:02
5,26,2017-07-27 20:07:39
83,211,2016-10-03 13:25:30
21,236,2016-08-18 03:49:51
14,111,2017-10-30 11:52:11
54,184,2017-07-25 16:25:05
21,7,2016-11-16 09:12:10
73,17,2016-12-30 18:25:30
91,71,2016-07-16 16:49:37
63,89,2016-06-28 02:39:53
8,73,2018-03-17 16:49:02
54,40,2017-06-26 12:30:43
45,220,2017-07-14 07:04:40
5,147,2017-07-12 01:22:31
20,47,2016-06-11 09:07:27
97,230,2016-09-26 04:58:08
51,34,2017-05-01 16:54:09
49,190,2017-10-10 16:47:50
14,232,2016-08-09 03:00:19
21,128,2017-12-14 23:55:17
26,206,2017-02-04 15:56:13
45,76,2016-10-22 17:08:27
5,3,2017-03-13 05:52:30
71,214,2016-11-22 00:39:27
56,85,2018-02-12 03:39:34
68,59,2016-11-29 10:42:34
54,161,2016-10-06 19:27:58
14,88,2017-07-06 06:07:59
20,168,2016-08-19 00:24:29
60,204,2018-04-25 09:56:55
12,164,2016-11-05 16:02:37
5,39,2017-06-02 06:28:42
30,212,2017-01-08 01:15:14
92,44,2018-04-23 19:22:49
32,142,2017-01-08 16:05:41
98,87,2016-07-19 23:06:43
21,249,2017-11-18 23:20:18
42,43,2018-04-10 03:44:33
81,34,2017-07-05 11:13:32
54,17,2017-08-29 01:54:30
4,196,2018-02-03 00:10:11
5,124,2016-07-20 13:44:25
56,206,2016-12-24 09:05:28
3,200,2017-06-19 08:41:05
14,209,2016-12-22 03:19:38
21,105,2016-06-17 15:21:10
5,160,2016-06-29 00:31:48
92,165,2017-05-12 06:59:45
44,88,2018-04-28 02:18:00
78,1,2017-01-12 03:31:01
49,203,2018-04-12 06:06:44
42,164,2016-11-19 01:36:08
77,5,2017-07-31 18:39:34
54,138,2016-09-19 11:54:39
14,65,2017-04-27 20:27:49
74,116,2018-03-04 06:54:04
59,253,2018-03-02 07:32:27
18,215,2017-12-07 14:23:01
5,245,2017-08-13 04:23:54
100,25,2017-01-24 07:47:00
5,16,2016-09-17 12:58:57
46,54,2017-04-28 06:19:16
38,50,2016-06-16 14:38:29
49,59,2018-04-01 11:30:50
21,226,2016-06-13 14:10:11
14,101,2017-01-04 16:42:12
52,213,2017-01-12 02:24:12
79,87,2018-04-05 10:08:17
75,53,2018-03-28 22:42:57
88,172,2017-06-13 01:35:59
21,82,2016-08-08 07:57:27
54,30,2017-07-26 10:58:42
94,66,2018-02-04 18:11:20
87,27,2016-09-13 19:31:18
5,137,2018-01-04 06:14:33
12,33,2017-02-13 03:26:58
23,42,2018-02-05 11:48:33
68,193,2018-03-09 14:08:50
14,222,2018-04-26 04:50:23
21,118,2017-05-07 06:23:00
61,154,2018-03-13 11:34:36
89,252,2018-04-14 17:33:13
57,40,2016-08-09 12:12:02
77,18,2016-06-19 22:09:21
47,255,2018-01-21 16:20:39
54,151,2017-06-27 18:36:21
14,78,2018-03-18 08:27:44
67,90,2017-10-29 21:23:20
27,17,2016-06-14 08:28:08
97,112,2016-06-22 22:26:26
84,179,2016-10-06 11:14:41
30,22,2017-01-29 15:36:04
21,239,2017-02-05 22:33:53
73,249,2016-08-21 02:10:54
54,7,2016-10-19 13:38:09
52,226,2017-10-24 10:47:57
5,114,2016-12-24 05:31:19
6,79,2017-06-20 07:26:29
37,183,2018-03-20 01:22:48
57,161,2017-01-30 21:46:30
23,19,2017-08-29 11:58:02
9,121,2016-10-16 10:07:34
14,199,2017-04-22 23:25:58
21,95,2016-07-11 18:57:51
96,9,2017-07-30 23:35:40
40,108,2017-03-23 00:51:45
59,207,2017-01-21 12:03:40
58,162,2017-05-17 08:49:12
65,21,2016-12-28 19:38:08
2,81,2016-07-26 09:02:30
54,128,2017-01-14 22:08:20
14,55,2017-06-26 18:59:10
5,235,2017-04-26 06:40:57
5,6,2017-08-27 22:55:46
9,242,2016-06-07 02:21:09
21,216,2017-10-17 02:32:53
40,229,2016-12-15 01:53:49
87,161,2018-03-12 05:09:10
7,52,2016-12-27 04:34:17
100,100,2016-09-02 06:19:24
5,91,2018-01-28 19:58:58
37,160,2016-12-27 08:36:13
17,102,2017-11-02 02:50:45
57,138,2017-08-11 17:00:20
83,47,2017-04-15 05:58:36
54,249,2016-12-20 08:55:02
14,176,2017-08-09 06:25:25
21,72,2018-02-11 09:03:52
